"name","html_url","description","stars","forks","language","owner","pushed_at","size_kb","is_fork"
"choreo-acceptance-platform","https://github.aexp.com/amex-archives/choreo-acceptance-platform","A testing platform for validating customer journeys","0","0","TypeScript","amex-archives","2026-06-11T06:36:50Z","641","False"
"choreo-acquisition-subgraph","https://github.aexp.com/amex-archives/choreo-acquisition-subgraph","Choreo Acquisition Subgraph","0","2","JavaScript","amex-archives","2026-07-02T07:30:21Z","3232","False"
"choreo-architecture","https://github.aexp.com/amex-archives/choreo-architecture","Architecture Documentation for Choreo","0","1",,"amex-archives","2026-07-04T00:40:21Z","95187","False"
"choreo-customer-subgraph","https://github.aexp.com/amex-archives/choreo-customer-subgraph","Choreo Customer Subgraph","0","1","Java","amex-archives","2026-07-22T17:05:29Z","5263","False"
"choreo-deploy","https://github.aexp.com/amex-archives/choreo-deploy",,"0","0","Shell","amex-archives","2026-06-29T17:57:07Z","159","False"
"choreo-developer-sandbox","https://github.aexp.com/amex-archives/choreo-developer-sandbox",,"0","2","JavaScript","amex-archives","2026-06-15T17:00:15Z","1777","False"
"choreo-federated-monograph","https://github.aexp.com/amex-archives/choreo-federated-monograph",,"8","7","JavaScript","amex-archives","2026-07-09T15:46:33Z","19505","False"
"choreo-gateway","https://github.aexp.com/amex-archives/choreo-gateway","The Choreo GraphQL Gateway","2","0","JavaScript","amex-archives","2026-07-07T20:24:45Z","5751","False"
"choreo-hive-gateway","https://github.aexp.com/amex-archives/choreo-hive-gateway","Choreos GraphQL Gateway implemented using the Hive Gateway","1","0","JavaScript","amex-archives","2026-07-07T16:26:44Z","2269","False"
"choreo-identity-subgraph","https://github.aexp.com/amex-archives/choreo-identity-subgraph",,"0","2","JavaScript","amex-archives","2026-07-20T18:12:50Z","3013","False"
"choreo-in-a-box","https://github.aexp.com/amex-archives/choreo-in-a-box","Choreo in a Box is a containerized environment that includes all required subgraphs and a gateway, designed for testing and staging purposes","0","0","Shell","amex-archives","2026-06-30T06:50:23Z","128","False"
"choreo-issuance-subgraph","https://github.aexp.com/amex-archives/choreo-issuance-subgraph","Choreo Issuance Node Subgraph","0","0","JavaScript","amex-archives","2026-06-11T14:34:08Z","2530","False"
"choreo-playbook","https://github.aexp.com/amex-archives/choreo-playbook","Your first step on your journey to integrate with Choreo and GraphQL. The Choreo Playbook provides all the information you need to explore, use, and build Choreo.","6","0","MDX","amex-archives","2026-07-09T17:53:26Z","102558","False"
"choreo-portal-mono","https://github.aexp.com/amex-archives/choreo-portal-mono","Choreo Portal","0","1","TypeScript","amex-archives","2026-07-29T21:36:37Z","1935","False"
"choreo-regression-automation","https://github.aexp.com/amex-archives/choreo-regression-automation",,"0","0","Java","amex-archives","2026-07-09T12:35:14Z","3254061","False"
"choreo-subgraph-buildlogic","https://github.aexp.com/amex-archives/choreo-subgraph-buildlogic",,"0","1","Kotlin","amex-archives","2026-07-23T16:14:14Z","343","False"
"choreo-subgraph-components","https://github.aexp.com/amex-archives/choreo-subgraph-components","Choreo Graphql Subgraph Components","1","2","Kotlin","amex-archives","2026-06-29T18:15:29Z","749","False"
"choreo-subgraph-node","https://github.aexp.com/amex-archives/choreo-subgraph-node","A federated GraphQL subgraph framework implemented in Node.js","3","0","JavaScript","amex-archives","2026-07-09T06:32:15Z","2434","False"
"cia_extract_pipeline_deal_protocol","https://github.aexp.com/amex-archives/cia_extract_pipeline_deal_protocol",,"0","0","Python","amex-archives","2026-07-13T14:34:22Z","1710","False"
"CICD-Internal_CSS_Patching_App_Integration","https://github.aexp.com/amex-archives/CICD-Internal_CSS_Patching_App_Integration","This repository has been created to automate CSS patching","0","0",,"amex-archives","2026-04-20T04:22:45Z","270","False"
"CICD-Internal_Platform_health_check","https://github.aexp.com/amex-archives/CICD-Internal_Platform_health_check",,"0","0","Python","amex-archives","2026-06-17T17:42:09Z","1193","False"
"cicd-saucelabs-job-history","https://github.aexp.com/amex-archives/cicd-saucelabs-job-history","cicd-saucelabs-job-history","0","0","Python","amex-archives","2026-07-09T22:39:39Z","10","False"
"cicd-test-bdd-testsuite","https://github.aexp.com/amex-archives/cicd-test-bdd-testsuite",,"6","4","Gherkin","amex-archives","2026-07-31T06:14:36Z","282479","False"
"cicd-tools-performance-testsuite","https://github.aexp.com/amex-archives/cicd-tools-performance-testsuite",,"1","1","Scala","amex-archives","2026-06-18T00:06:59Z","207385","False"
"clasp","https://github.aexp.com/amex-archives/clasp","CLASP is a command line interface layer on top of the Salesforce CLI that reduces manual tasks when working with Salesforce projects.","3","0","JavaScript","amex-archives","2026-07-02T16:57:19Z","4136","False"
"client-access-registration-authorization","https://github.aexp.com/amex-archives/client-access-registration-authorization","Child Module(Authorization) for Client Access Registration","1","16","JavaScript","amex-archives","2026-08-01T18:38:58Z","6937","False"
"client-access-registration-home","https://github.aexp.com/amex-archives/client-access-registration-home","HomePage Module for Client Access Registration","0","0","JavaScript","amex-archives","2026-08-01T18:33:47Z","4171","False"
"client-access-registration-market-personas","https://github.aexp.com/amex-archives/client-access-registration-market-personas","UI Repo for CAReg application to manage market/persona details","0","11","JavaScript","amex-archives","2026-08-01T18:36:59Z","1630","False"
"client-access-registration-root","https://github.aexp.com/amex-archives/client-access-registration-root","Root Module for Client Access Registration","2","13","JavaScript","amex-archives","2026-08-01T18:39:56Z","15558","False"
"client-access-registration-user-detail","https://github.aexp.com/amex-archives/client-access-registration-user-detail","Child Module(UserProfile) for Client Access Registration","0","2","JavaScript","amex-archives","2026-08-01T18:39:34Z","4462","False"
"cloud-api-documentation","https://github.aexp.com/amex-archives/cloud-api-documentation","Documentation for the?PaaS platform API.","3","7","JavaScript","amex-archives","2026-06-26T13:21:21Z","6044","False"
"cloud-experience","https://github.aexp.com/amex-archives/cloud-experience","Documentation for the cloud experience project","1","1","JavaScript","amex-archives","2026-06-08T15:46:04Z","43513","False"
"cloud-libs","https://github.aexp.com/amex-archives/cloud-libs","PaaS API libraries","0","0","Go","amex-archives","2026-06-10T11:24:58Z","26","False"
"cloud-metric","https://github.aexp.com/amex-archives/cloud-metric","Enterprise Cloud metrics calculation repo","0","0","Go","amex-archives","2026-07-05T02:10:04Z","1195","False"
"cloud-vulnerability-workflows","https://github.aexp.com/amex-archives/cloud-vulnerability-workflows","Reusable github workflows for vulnerability fixes","0","0","Go","amex-archives","2026-07-08T16:20:01Z","15853","False"
"cls-azure-native-policy","https://github.aexp.com/amex-archives/cls-azure-native-policy","Repository for Management and attachment of Azure Native Policies for subscriptions and management groups.","3","0","HCL","amex-archives","2026-07-02T17:40:45Z","470","False"
"cls-docs","https://github.aexp.com/amex-archives/cls-docs","Cloud Security Documentation","1","1","JavaScript","amex-archives","2026-07-13T18:10:11Z","33830","False"
"cls-gcp-native-controls","https://github.aexp.com/amex-archives/cls-gcp-native-controls","This Repository will house the cloud native controls for the GCP platform","3","8","HCL","amex-archives","2026-07-06T06:35:11Z","449","False"
"cls-mvp_sdlc-cloudsec-aws-management-scps","https://github.aexp.com/amex-archives/cls-mvp_sdlc-cloudsec-aws-management-scps","Attachment side of AWS SCPs. SCP policy docs lives in the policies directory and policies doc combiner lives in the script directory","0","2","Python","amex-archives","2026-04-07T21:10:03Z","738","False"
"cls_policy-as-code","https://github.aexp.com/amex-archives/cls_policy-as-code","Repository to centralize policy as code for cloud providers","9","5","HCL","amex-archives","2026-08-05T17:34:07Z","53674","False"
"cnmisweb_capabilities","https://github.aexp.com/amex-archives/cnmisweb_capabilities",,"0","0","C#","amex-archives","2026-06-18T20:52:45Z","33866","False"
"cnmisweb_cnmisweb","https://github.aexp.com/amex-archives/cnmisweb_cnmisweb","This repository contains database, ETL, OLAP and front end code for the internal credit MIS suite, related to the GSN Executive MIS (GEM) application.","1","0","C#","amex-archives","2026-07-31T18:49:48Z","654671","False"
"coachman","https://github.aexp.com/amex-archives/coachman","Coachman API Review Agent is an automated OpenAPI specification review system powered by Large Language Models (LLMs). It analyzes API specs against opinionated rules and best practices, generating structured, traceable HTML and JSON reports.","8","0","JavaScript","amex-archives","2026-07-16T20:18:55Z","9662","False"
"colleague-digital-document-capability-performance-improvement-plan","https://github.aexp.com/amex-archives/colleague-digital-document-capability-performance-improvement-plan","Performance Improvement Plan Module for CDDC UI","0","0","JavaScript","amex-archives","2026-03-19T18:01:20Z","225","False"
"colleague-digital-document-capability-taleo","https://github.aexp.com/amex-archives/colleague-digital-document-capability-taleo","Taleo Module ","0","1","JavaScript","amex-archives","2026-03-19T18:01:12Z","373","False"
"command-center-sre","https://github.aexp.com/amex-archives/command-center-sre","Command Center Documentation","0","0","JavaScript","amex-archives","2026-06-23T14:06:13Z","23778","False"
"connect-edge-modules","https://github.aexp.com/amex-archives/connect-edge-modules","Child module for connect-adge app built using One App.","0","2","JavaScript","amex-archives","2026-07-23T21:37:28Z","2743","False"
"constellation","https://github.aexp.com/amex-archives/constellation","Constellation GraphQL Browser","0","0","TypeScript","amex-archives","2026-05-01T19:50:37Z","27811","False"
"control-tower-case-management","https://github.aexp.com/amex-archives/control-tower-case-management",,"0","0","TypeScript","amex-archives","2026-07-30T11:20:06Z","1837","False"
"control-tower-instruments-management","https://github.aexp.com/amex-archives/control-tower-instruments-management","Portal to allow instrument inspectors to search instruments, filter the results, and show linked products for selected instruments.","0","0","TypeScript","amex-archives","2026-07-22T16:39:53Z","30237","False"
"control-tower-manual-capture","https://github.aexp.com/amex-archives/control-tower-manual-capture","The Control Tower Manual Capture module assists financial operations in returning, adjusting, or making payments to customer accounts","0","0","TypeScript","amex-archives","2026-08-04T16:36:08Z","218278","False"
"control-tower-payments-hub","https://github.aexp.com/amex-archives/control-tower-payments-hub","Module to enable American Express employees to create a 'mandate' to enable the customer to have an overpayment returned to them. The account where the overpayment is being sent to could be different to the stored instrument for Direct Debit.","0","0","TypeScript","amex-archives","2026-07-10T13:47:08Z","684580","False"
"core-commercial-services","https://github.aexp.com/amex-archives/core-commercial-services","Core Commercial Services docs","0","1",,"amex-archives","2026-07-08T12:43:51Z","823","False"
"core-web-frameworks-automation","https://github.aexp.com/amex-archives/core-web-frameworks-automation","Github Actions automations","1","2","JavaScript","amex-archives","2026-07-24T22:55:15Z","67041","False"
"cornerstone_di-preprocessor","https://github.aexp.com/amex-archives/cornerstone_di-preprocessor",,"3","2","Python","amex-archives","2026-07-28T22:40:23Z","25991","False"
"corporate-insights-common","https://github.aexp.com/amex-archives/corporate-insights-common",,"0","0","TypeScript","amex-archives","2026-06-25T15:35:51Z","1546","False"
"corporate-insights-hub-homepage","https://github.aexp.com/amex-archives/corporate-insights-hub-homepage","GCS project phoenix insights hub homepage","0","4","JavaScript","amex-archives","2026-08-01T19:06:27Z","7875","False"
"corporate-onboarding-common","https://github.aexp.com/amex-archives/corporate-onboarding-common","Corporate Onboarding Common Components and Utilities","3","0","TypeScript","amex-archives","2026-07-15T15:39:52Z","10986","False"
"corporate-online-payments-autopay","https://github.aexp.com/amex-archives/corporate-online-payments-autopay",,"1","0","JavaScript","amex-archives","2026-07-24T21:13:23Z","1940","False"
"cpd-journeys","https://github.aexp.com/amex-archives/cpd-journeys",,"0","1","Gherkin","amex-archives","2026-08-25T11:10:35Z","2833","False"
"create-dispute","https://github.aexp.com/amex-archives/create-dispute","Create a Dispute journey in ISP, wrapper for servicing-transactions module","0","3","JavaScript","amex-archives","2026-04-01T20:50:46Z","421","False"
"cse_server_info","https://github.aexp.com/amex-archives/cse_server_info","this is used to run the commands to get serverinfo details.","1","0","Python","amex-archives","2026-05-08T20:34:09Z","4454","False"
"cse_temp_admin","https://github.aexp.com/amex-archives/cse_temp_admin",,"0","0",,"amex-archives","2026-07-03T05:46:08Z","479","False"
"cse_user-validation","https://github.aexp.com/amex-archives/cse_user-validation",,"0","0",,"amex-archives","2026-06-26T17:05:14Z","130","False"
"cse_vm_reconfig","https://github.aexp.com/amex-archives/cse_vm_reconfig","CSE VM Reconfig Repo","1","0","Python","amex-archives","2026-07-13T18:50:22Z","1020","False"
"cse_vm_snapshot","https://github.aexp.com/amex-archives/cse_vm_snapshot",,"1","0","Python","amex-archives","2026-05-13T15:56:06Z","69618","False"
